path1,path2,path3,x-coordinate,y-coordinate,status,visibility,game,clip,frame_name,frame_id,clip_key,split
game1/Clip1/0095.jpg,game1/Clip1/0094.jpg,game1/Clip1/0093.jpg,673.0,181.0,0.0,1,game1,Clip1,0095.jpg,95,game1/Clip1,train
game1/Clip1/0096.jpg,game1/Clip1/0095.jpg,game1/Clip1/0094.jpg,686.0,176.0,0.0,1,game1,Clip1,0096.jpg,96,game1/Clip1,train
game1/Clip1/0097.jpg,game1/Clip1/0096.jpg,game1/Clip1/0095.jpg,699.0,173.0,0.0,1,game1,Clip1,0097.jpg,97,game1/Clip1,train
game1/Clip1/0098.jpg,game1/Clip1/0097.jpg,game1/Clip1/0096.jpg,710.0,172.0,0.0,1,game1,Clip1,0098.jpg,98,game1/Clip1,train
game1/Clip1/0099.jpg,game1/Clip1/0098.jpg,game1/Clip1/0097.jpg,722.0,172.0,0.0,1,game1,Clip1,0099.jpg,99,game1/Clip1,train
game1/Clip1/0100.jpg,game1/Clip1/0099.jpg,game1/Clip1/0098.jpg,733.0,172.0,0.0,1,game1,Clip1,0100.jpg,100,game1/Clip1,train
game1/Clip1/0101.jpg,game1/Clip1/0100.jpg,game1/Clip1/0099.jpg,743.0,174.0,0.0,1,game1,Clip1,0101.jpg,101,game1/Clip1,train
game1/Clip1/0102.jpg,game1/Clip1/0101.jpg,game1/Clip1/0100.jpg,750.0,176.0,0.0,1,game1,Clip1,0102.jpg,102,game1/Clip1,train
game1/Clip1/0103.jpg,game1/Clip1/0102.jpg,game1/Clip1/0101.jpg,758.0,179.0,0.0,1,game1,Clip1,0103.jpg,103,game1/Clip1,train
game1/Clip1/0104.jpg,game1/Clip1/0103.jpg,game1/Clip1/0102.jpg,767.0,184.0,0.0,1,game1,Clip1,0104.jpg,104,game1/Clip1,train
game1/Clip1/0105.jpg,game1/Clip1/0104.jpg,game1/Clip1/0103.jpg,773.0,188.0,2.0,1,game1,Clip1,0105.jpg,105,game1/Clip1,train
game1/Clip1/0106.jpg,game1/Clip1/0105.jpg,game1/Clip1/0104.jpg,781.0,186.0,0.0,1,game1,Clip1,0106.jpg,106,game1/Clip1,train
game1/Clip1/0107.jpg,game1/Clip1/0106.jpg,game1/Clip1/0105.jpg,787.0,172.0,0.0,1,game1,Clip1,0107.jpg,107,game1/Clip1,train
game1/Clip1/0108.jpg,game1/Clip1/0107.jpg,game1/Clip1/0106.jpg,791.0,164.0,0.0,1,game1,Clip1,0108.jpg,108,game1/Clip1,train
game1/Clip1/0109.jpg,game1/Clip1/0108.jpg,game1/Clip1/0107.jpg,798.0,153.0,0.0,1,game1,Clip1,0109.jpg,109,game1/Clip1,train
game1/Clip1/0110.jpg,game1/Clip1/0109.jpg,game1/Clip1/0108.jpg,802.0,144.0,0.0,1,game1,Clip1,0110.jpg,110,game1/Clip1,train
game1/Clip1/0111.jpg,game1/Clip1/0110.jpg,game1/Clip1/0109.jpg,806.0,137.0,0.0,1,game1,Clip1,0111.jpg,111,game1/Clip1,train
game1/Clip1/0112.jpg,game1/Clip1/0111.jpg,game1/Clip1/0110.jpg,811.0,130.0,0.0,1,game1,Clip1,0112.jpg,112,game1/Clip1,train
game1/Clip1/0113.jpg,game1/Clip1/0112.jpg,game1/Clip1/0111.jpg,816.0,126.0,0.0,1,game1,Clip1,0113.jpg,113,game1/Clip1,train
game1/Clip1/0114.jpg,game1/Clip1/0113.jpg,game1/Clip1/0112.jpg,821.0,119.0,0.0,1,game1,Clip1,0114.jpg,114,game1/Clip1,train
game1/Clip1/0115.jpg,game1/Clip1/0114.jpg,game1/Clip1/0113.jpg,824.0,115.0,1.0,1,game1,Clip1,0115.jpg,115,game1/Clip1,train
game1/Clip1/0116.jpg,game1/Clip1/0115.jpg,game1/Clip1/0114.jpg,825.0,120.0,0.0,1,game1,Clip1,0116.jpg,116,game1/Clip1,train
game1/Clip1/0117.jpg,game1/Clip1/0116.jpg,game1/Clip1/0115.jpg,823.0,128.0,0.0,1,game1,Clip1,0117.jpg,117,game1/Clip1,train
game1/Clip1/0118.jpg,game1/Clip1/0117.jpg,game1/Clip1/0116.jpg,821.0,136.0,0.0,1,game1,Clip1,0118.jpg,118,game1/Clip1,train
game1/Clip1/0119.jpg,game1/Clip1/0118.jpg,game1/Clip1/0117.jpg,819.0,158.0,0.0,1,game1,Clip1,0119.jpg,119,game1/Clip1,train
game1/Clip1/0120.jpg,game1/Clip1/0119.jpg,game1/Clip1/0118.jpg,818.0,172.0,0.0,2,game1,Clip1,0120.jpg,120,game1/Clip1,train
game1/Clip1/0121.jpg,game1/Clip1/0120.jpg,game1/Clip1/0119.jpg,818.0,188.0,0.0,2,game1,Clip1,0121.jpg,121,game1/Clip1,train
game1/Clip1/0122.jpg,game1/Clip1/0121.jpg,game1/Clip1/0120.jpg,816.0,202.0,0.0,1,game1,Clip1,0122.jpg,122,game1/Clip1,train
game1/Clip1/0123.jpg,game1/Clip1/0122.jpg,game1/Clip1/0121.jpg,815.0,221.0,0.0,1,game1,Clip1,0123.jpg,123,game1/Clip1,train
game1/Clip1/0124.jpg,game1/Clip1/0123.jpg,game1/Clip1/0122.jpg,815.0,241.0,0.0,2,game1,Clip1,0124.jpg,124,game1/Clip1,train
game1/Clip1/0125.jpg,game1/Clip1/0124.jpg,game1/Clip1/0123.jpg,815.0,261.0,0.0,1,game1,Clip1,0125.jpg,125,game1/Clip1,train
game1/Clip1/0126.jpg,game1/Clip1/0125.jpg,game1/Clip1/0124.jpg,813.0,287.0,0.0,1,game1,Clip1,0126.jpg,126,game1/Clip1,train
game1/Clip1/0127.jpg,game1/Clip1/0126.jpg,game1/Clip1/0125.jpg,813.0,312.0,0.0,1,game1,Clip1,0127.jpg,127,game1/Clip1,train
game1/Clip1/0128.jpg,game1/Clip1/0127.jpg,game1/Clip1/0126.jpg,813.0,341.0,0.0,1,game1,Clip1,0128.jpg,128,game1/Clip1,train
game1/Clip1/0129.jpg,game1/Clip1/0128.jpg,game1/Clip1/0127.jpg,813.0,374.0,0.0,1,game1,Clip1,0129.jpg,129,game1/Clip1,train
game1/Clip1/0130.jpg,game1/Clip1/0129.jpg,game1/Clip1/0128.jpg,812.0,406.0,0.0,1,game1,Clip1,0130.jpg,130,game1/Clip1,train
game1/Clip1/0131.jpg,game1/Clip1/0130.jpg,game1/Clip1/0129.jpg,811.0,409.0,2.0,1,game1,Clip1,0131.jpg,131,game1/Clip1,train
game1/Clip1/0132.jpg,game1/Clip1/0131.jpg,game1/Clip1/0130.jpg,810.0,414.0,0.0,1,game1,Clip1,0132.jpg,132,game1/Clip1,train
game1/Clip1/0133.jpg,game1/Clip1/0132.jpg,game1/Clip1/0131.jpg,808.0,420.0,0.0,1,game1,Clip1,0133.jpg,133,game1/Clip1,train
game1/Clip1/0134.jpg,game1/Clip1/0133.jpg,game1/Clip1/0132.jpg,807.0,429.0,0.0,1,game1,Clip1,0134.jpg,134,game1/Clip1,train
game1/Clip1/0135.jpg,game1/Clip1/0134.jpg,game1/Clip1/0133.jpg,806.0,439.0,0.0,1,game1,Clip1,0135.jpg,135,game1/Clip1,train
game1/Clip1/0136.jpg,game1/Clip1/0135.jpg,game1/Clip1/0134.jpg,804.0,453.0,0.0,1,game1,Clip1,0136.jpg,136,game1/Clip1,train
game1/Clip1/0137.jpg,game1/Clip1/0136.jpg,game1/Clip1/0135.jpg,802.0,468.0,0.0,1,game1,Clip1,0137.jpg,137,game1/Clip1,train
game1/Clip1/0138.jpg,game1/Clip1/0137.jpg,game1/Clip1/0136.jpg,800.0,485.0,0.0,1,game1,Clip1,0138.jpg,138,game1/Clip1,train
game1/Clip1/0139.jpg,game1/Clip1/0138.jpg,game1/Clip1/0137.jpg,799.0,505.0,0.0,1,game1,Clip1,0139.jpg,139,game1/Clip1,train
game1/Clip1/0140.jpg,game1/Clip1/0139.jpg,game1/Clip1/0138.jpg,798.0,526.0,0.0,1,game1,Clip1,0140.jpg,140,game1/Clip1,train
game1/Clip1/0141.jpg,game1/Clip1/0140.jpg,game1/Clip1/0139.jpg,790.0,496.0,1.0,1,game1,Clip1,0141.jpg,141,game1/Clip1,train
game1/Clip1/0142.jpg,game1/Clip1/0141.jpg,game1/Clip1/0140.jpg,778.0,442.0,1.0,1,game1,Clip1,0142.jpg,142,game1/Clip1,train
game1/Clip1/0143.jpg,game1/Clip1/0142.jpg,game1/Clip1/0141.jpg,769.0,402.0,0.0,1,game1,Clip1,0143.jpg,143,game1/Clip1,train
game1/Clip1/0144.jpg,game1/Clip1/0143.jpg,game1/Clip1/0142.jpg,759.0,362.0,0.0,1,game1,Clip1,0144.jpg,144,game1/Clip1,train
game1/Clip1/0145.jpg,game1/Clip1/0144.jpg,game1/Clip1/0143.jpg,752.0,330.0,0.0,1,game1,Clip1,0145.jpg,145,game1/Clip1,train
game1/Clip1/0146.jpg,game1/Clip1/0145.jpg,game1/Clip1/0144.jpg,742.0,303.0,0.0,1,game1,Clip1,0146.jpg,146,game1/Clip1,train
game1/Clip1/0147.jpg,game1/Clip1/0146.jpg,game1/Clip1/0145.jpg,736.0,281.0,0.0,2,game1,Clip1,0147.jpg,147,game1/Clip1,train
game1/Clip1/0148.jpg,game1/Clip1/0147.jpg,game1/Clip1/0146.jpg,729.0,264.0,0.0,1,game1,Clip1,0148.jpg,148,game1/Clip1,train
game1/Clip1/0149.jpg,game1/Clip1/0148.jpg,game1/Clip1/0147.jpg,723.0,246.0,0.0,1,game1,Clip1,0149.jpg,149,game1/Clip1,train
game1/Clip1/0150.jpg,game1/Clip1/0149.jpg,game1/Clip1/0148.jpg,715.0,231.0,0.0,1,game1,Clip1,0150.jpg,150,game1/Clip1,train
game1/Clip1/0151.jpg,game1/Clip1/0150.jpg,game1/Clip1/0149.jpg,709.0,221.0,0.0,1,game1,Clip1,0151.jpg,151,game1/Clip1,train
game1/Clip1/0152.jpg,game1/Clip1/0151.jpg,game1/Clip1/0150.jpg,705.0,212.0,0.0,2,game1,Clip1,0152.jpg,152,game1/Clip1,train
game1/Clip1/0153.jpg,game1/Clip1/0152.jpg,game1/Clip1/0151.jpg,699.0,205.0,0.0,1,game1,Clip1,0153.jpg,153,game1/Clip1,train
game1/Clip1/0154.jpg,game1/Clip1/0153.jpg,game1/Clip1/0152.jpg,694.0,200.0,0.0,1,game1,Clip1,0154.jpg,154,game1/Clip1,train
game1/Clip1/0155.jpg,game1/Clip1/0154.jpg,game1/Clip1/0153.jpg,688.0,194.0,0.0,1,game1,Clip1,0155.jpg,155,game1/Clip1,train
game1/Clip1/0156.jpg,game1/Clip1/0155.jpg,game1/Clip1/0154.jpg,682.0,191.0,0.0,1,game1,Clip1,0156.jpg,156,game1/Clip1,train
game1/Clip1/0157.jpg,game1/Clip1/0156.jpg,game1/Clip1/0155.jpg,677.0,191.0,0.0,1,game1,Clip1,0157.jpg,157,game1/Clip1,train
game1/Clip1/0158.jpg,game1/Clip1/0157.jpg,game1/Clip1/0156.jpg,673.0,188.0,0.0,1,game1,Clip1,0158.jpg,158,game1/Clip1,train
game1/Clip1/0159.jpg,game1/Clip1/0158.jpg,game1/Clip1/0157.jpg,667.0,190.0,0.0,1,game1,Clip1,0159.jpg,159,game1/Clip1,train
game1/Clip1/0160.jpg,game1/Clip1/0159.jpg,game1/Clip1/0158.jpg,664.0,190.0,0.0,1,game1,Clip1,0160.jpg,160,game1/Clip1,train
game1/Clip1/0161.jpg,game1/Clip1/0160.jpg,game1/Clip1/0159.jpg,659.0,193.0,0.0,1,game1,Clip1,0161.jpg,161,game1/Clip1,train
game1/Clip1/0162.jpg,game1/Clip1/0161.jpg,game1/Clip1/0160.jpg,653.0,196.0,0.0,1,game1,Clip1,0162.jpg,162,game1/Clip1,train
game1/Clip1/0163.jpg,game1/Clip1/0162.jpg,game1/Clip1/0161.jpg,651.0,202.0,0.0,1,game1,Clip1,0163.jpg,163,game1/Clip1,train
